"Title","Type","Area","Source","PIC","Tel","href","Addr","Pos"
"高雄市召會加昌路會所","教會","台灣 - 高雄市","台灣眾召會臺北總執事室","","07-363-6739","https://church.oursweb.net/church.php?pkey=828473","811009高雄市楠梓區加昌路801巷22號","{""lat"":""22.7137985"",""lng"":""120.29473150000001""}"
"高雄市召會左營大路會所","教會","台灣 - 高雄市","台灣眾召會臺北總執事室","","07-583-2885","https://church.oursweb.net/church.php?pkey=828475","813007高雄市左營區左營大路99巷15號","{""lat"":""22.683128323213783"",""lng"":""120.28789142209018""}"
"高雄市召會翠峰路會所","教會","台灣 - 高雄市","台灣眾召會臺北總執事室","","07-581-6077","https://church.oursweb.net/church.php?pkey=828477","813009高雄市左營區翠峰路52號","{""lat"":""22.6726884"",""lng"":""120.28847619999999""}"
"高雄市召會大順路會所","教會","台灣 - 高雄市","台灣眾召會臺北總執事室","","07-555-7234","https://church.oursweb.net/church.php?pkey=828479","804504高雄市鼓山區大順一路1031號地下一樓之4、之6號","{""lat"":""22.65417818069601"",""lng"":""120.29569312599108""}"
"高雄市召會河東路會所","教會","台灣 - 高雄市","台灣眾召會臺北總執事室","","07-272-1783","https://church.oursweb.net/church.php?pkey=828481","801701高雄市前金區河東路8號4樓","{""lat"":""22.6217148"",""lng"":""120.2911269""}"
"高雄市召會中山路會所（獅甲區）","教會","台灣 - 高雄市","台灣眾召會臺北總執事室","","07-334-0832","https://church.oursweb.net/church.php?pkey=828484","806023高雄市前鎮區中山二路55巷18號","{""lat"":""22.608136"",""lng"":""120.30607699999996""}"
"高雄市召會南屏路會所","教會","台灣 - 高雄市","台灣眾召會臺北總執事室","","07-662-1703","https://church.oursweb.net/church.php?pkey=828486","845051高雄市內門區南屏路142號","{""lat"":""22.921320589106653"",""lng"":""120.45558409797411""}"
"高雄市召會本和街會所","教會","台灣 - 高雄市","台灣眾召會臺北總執事室","","07-383-6619","https://church.oursweb.net/church.php?pkey=828488","807061高雄市三民區本和街155號","{""lat"":""22.654806742350534"",""lng"":""120.32573430000002""}"
"高雄市召會九如路會所","教會","台灣 - 高雄市","台灣眾召會臺北總執事室","","07-390-8714","https://church.oursweb.net/church.php?pkey=828490","807403高雄市三民區九如一路807號地下一樓","{""lat"":""22.6396919"",""lng"":""120.32043410000006""}"
"楠梓榮耀基督教會","教會","台灣 - 高雄市","高雄榮耀基督教會","苑新約 牧師","07-352-4244","https://church.oursweb.net/church.php?pkey=828446","811022高雄市楠梓區建楠路139號2樓","{""lat"":""22.7268136"",""lng"":""120.3268458""}"
"高雄市召會忠孝路會所","教會","台灣 - 高雄市","台灣眾召會臺北總執事室","","","https://church.oursweb.net/church.php?pkey=828470","822004高雄市阿蓮區忠孝路488號","{""lat"":""22.880156480633357"",""lng"":""120.32376075371462""}"
"高雄市召會德民路會所","教會","台灣 - 高雄市","台灣眾召會臺北總執事室","","07-365-0345","https://church.oursweb.net/church.php?pkey=828474","811218高雄市楠梓區德民路105號","{""lat"":""22.7308426"",""lng"":""120.31673369999999""}"
"高雄市召會重愛路會所","教會","台灣 - 高雄市","台灣眾召會臺北總執事室","","07-349-1449","https://church.oursweb.net/church.php?pkey=828476","813031高雄市左營區博愛四路286號4樓","{""lat"":""22.68577"",""lng"":""120.31547899999998""}"
"高雄市召會果峰街會所","教會","台灣 - 高雄市","台灣眾召會臺北總執事室","","07-583-1930","https://church.oursweb.net/church.php?pkey=828478","813010高雄市左營區果峰街9棟20號","{""lat"":""22.670524"",""lng"":""120.2883746""}"
"高雄市召會博愛路會所","教會","台灣 - 高雄市","台灣眾召會臺北總執事室","","07-581-6077","https://church.oursweb.net/church.php?pkey=828480","807025高雄市三民區博愛一路287號11樓","{""lat"":""22.649020400230185"",""lng"":""120.30306076268971""}"
"高雄市召會同慶路會所","教會","台灣 - 高雄市","台灣眾召會臺北總執事室","","07-224-3181","https://church.oursweb.net/church.php?pkey=828483","802019高雄市苓雅區凱旋二路103巷56號1樓","{""lat"":""22.628050760593613"",""lng"":""120.32079977294688""}"
"高雄市召會瑞興街會所","教會","台灣 - 高雄市","台灣眾召會臺北總執事室","","07-761-3314","https://church.oursweb.net/church.php?pkey=828485","806035高雄市前鎮區瑞興街156號","{""lat"":""22.6111943"",""lng"":""120.32945199999995""}"
"高雄市召會大津會所","教會","台灣 - 高雄市","台灣眾召會臺北總執事室","","07-662-1703","https://church.oursweb.net/church.php?pkey=828487","844002高雄市六龜區大津村89號","{""lat"":""22.9024548"",""lng"":""120.64813800000002""}"
"高雄市召會澄和路會所","教會","台灣 - 高雄市","台灣眾召會臺北總執事室","","07-385-7450","https://church.oursweb.net/church.php?pkey=828489","807038高雄市三民區澄和路65號3樓","{""lat"":""22.6444617"",""lng"":""120.34464849999995""}"
"台北生命堂","教會","台灣 - 台北市","taipei@mylifehouse.com","彭樂德 牧師","","https://church.oursweb.net/church.php?pkey=828493","100009台北市中正區北平東路7號","{""lat"":""25.0468495"",""lng"":""121.52232520000007""}"
"宣道會迦美堂","教會","台灣 - 新北市","財團法人基督教宣道會台灣省聯會","王如玉","02-8672-2239","https://church.oursweb.net/church.php?pkey=828497","237629新北市三峽區學府路120號1F","{""lat"":""24.948833266403096"",""lng"":""121.3743513184387""}"
"龜山活泉基督教會","教會","台灣 - 桃園市","333026桃園市龜山區萬壽路一段266號","","","https://church.oursweb.net/church.php?pkey=828499","333026桃園市龜山區萬壽路一段266號","{""lat"":""24.9915104"",""lng"":""121.3211794""}"
"社團法人台灣基層歸主協會","宣教福音","台灣 - 高雄市","Chen0302@Yahoo.com.tw","陳士廷 牧師","07-241-0605","https://church.oursweb.net/church.php?pkey=828505","801753高雄市前金區市中一路99號6F-5","{""lat"":""22.6211048"",""lng"":""120.29165639999997""}"
"活石基督教會","教會","台灣 - 台南市","qwer1122334488@gmail.com","湯鴻達","06-256-7194","https://church.oursweb.net/church.php?pkey=828508","709001台南市安南區安和路一段220巷61弄9-5號","{""lat"":""23.0310031"",""lng"":""120.21332200000006""}"
"大湖主恩堂","教會","台灣 - 台北市","tckelvin@yahoo.com.tw","李大成","02-2790-6488","https://church.oursweb.net/church.php?pkey=828512","114016台北市內湖區大湖山莊街148號2樓","{""lat"":""25.086463"",""lng"":""121.60144100000002""}"
"台南市基督教轉角勝利教會","教會","台灣 - 台南市","701006台南市東區勝利路139巷7號","王明恩 牧師","06-234-1700","https://church.oursweb.net/church.php?pkey=828515","701006台南市東區勝利路139巷7號","{""lat"":""22.9951782"",""lng"":""120.21757830000001""}"
"台南愛加倍基督教會","教會","台灣 - 台南市","https://www.facebook.com/mebigfamily","陳慶聲 牧師","06-291-8839, 06-228-0226","https://church.oursweb.net/church.php?pkey=828517","702013台南市南區建南路166號","{""lat"":""22.985305"",""lng"":""120.18855800000006""}"
"基督教浸禮聖經會臺南恩慈堂","教會","台灣 - 台南市","基督教浸禮聖經會聯會","方順成 牧師","06-268-9595","https://church.oursweb.net/church.php?pkey=828519","701033台南市東區崇德十九街51號","{""lat"":""22.968488"",""lng"":""120.229285""}"
"學甲基督教會","教會","台灣 - 台南市","財團法人基督教鄉村福音佈道團","張得桂 牧師","06-783-5963","https://church.oursweb.net/church.php?pkey=828521","726002台南市學甲區寶發路232號","{""lat"":""23.2266905"",""lng"":""120.18242320000002""}"
"台北國雲教會","教會","台灣 - 台北市","100003台北市中正區博愛路83號3F","陳德雲","0963-072-470","https://church.oursweb.net/church.php?pkey=828492","100003台北市中正區博愛路83號3F","{""lat"":""25.043516"",""lng"":""121.51162899999997""}"
"知音教會","教會","台灣 - 台北市","godinchurch1@gmail.com","鍾正偉","0933-833-916","https://church.oursweb.net/church.php?pkey=828496","116065台北市文山區景興路36號4樓","{""lat"":""24.9972099"",""lng"":""121.544534""}"
"蘭陽懷恩教會","教會","台灣 - 宜蘭縣","懷恩宣教中心","蘇百合 牧師","03-989-7414","https://church.oursweb.net/church.php?pkey=828498","266005宜蘭縣三星鄉上將路三段735號","{""lat"":""24.683427"",""lng"":""121.694752""}"
"苗栗公館館福教會","教會","台灣 - 苗栗縣","esthermulanchen@gmail.com","陳木蘭 傳道","0955-499-557","https://church.oursweb.net/church.php?pkey=828500","363001苗栗縣公館鄉福星村11鄰17-6號","{""lat"":""24.4843194"",""lng"":""120.82061739999995""}"
"南信義靈糧福音中心","教會","台灣 - 台北市","靈糧全球使徒性網絡","廖承增 牧師","02-8789-1035","https://church.oursweb.net/church.php?pkey=828506","110023台北市信義區信義路五段150巷401弄50號","{""lat"":""25.0247285"",""lng"":""121.57014950000007""}"
"浸信會生命堂","教會","台灣 - 新北市","中華基督教浸信會聯會","張百年 牧師","02-2944-3889","https://church.oursweb.net/church.php?pkey=828509","235076新北市中和區景新街423巷4號1樓","{""lat"":""24.9893189"",""lng"":""121.51350490000004""}"
"中國佈道會台中思恩堂大雅豐富教會","教會","台灣 - 台中市","基督教中國佈道會","郭寬宗 牧師","04-2568-0982","https://church.oursweb.net/church.php?pkey=828514","428011台中市大雅區中清東路57號","{""lat"":""24.2208976"",""lng"":""120.64839729999994""}"
"以琳家教會","教會","台灣 - 台南市","701006台南市東區勝利路139巷7號","李秀蘭","0926-824-662","https://church.oursweb.net/church.php?pkey=828516","701006台南市東區勝利路139巷7號","{""lat"":""22.9951782"",""lng"":""120.21757830000001""}"
"喜恩基督教會","教會","台灣 - 台南市","janice71545@gmail.com","柯萃美 傳道","06-263-3940","https://church.oursweb.net/church.php?pkey=828518","702008台南市南區中華南路二段301號","{""lat"":""22.961511"",""lng"":""120.18569490000004""}"
"台南極光小組教會","教會","台灣 - 台南市","believe0718@gmail.com","施韋瑋 牧師","06-293-7757","https://church.oursweb.net/church.php?pkey=828520","708011台南市安平區郡平路212號17樓之10","{""lat"":""22.9886136"",""lng"":""120.17198600000006""}"
"中華民國沐光家園癌友關懷協會","社會關懷","台灣 - 新北市","Lighthomecare@gmail.com","溫鴻基","02-2215-0891","https://church.oursweb.net/church.php?pkey=828523","231068新北市新店區僑義路29巷8號","{""lat"":""24.9507199"",""lng"":""121.50070729999993""}"
"宜蘭利河伯聖教會蘭陽福音中心","教會","台灣 - 宜蘭縣","台灣聖教會總會","林淑慧","03-950-3910,","https://church.oursweb.net/church.php?pkey=828525","265038宜蘭縣羅東鎮光榮路498號4樓","{""lat"":""24.6815425"",""lng"":""121.77801249999993""}"
"社團法人台灣手語雙福關懷協會","社會關懷","台灣 - 高雄市","praisetw@gmail.com","陳育麟 牧師","07-349-2009","https://church.oursweb.net/church.php?pkey=828528","813025高雄市左營區重治路78號","{""lat"":""22.68208910284208"",""lng"":""120.3031841386578""}"
"中國佈道會台中思恩堂愛加倍教會","教會","台灣 - 台中市","基督教中國佈道會","張柏霖 牧師","04-2247-3545","https://church.oursweb.net/church.php?pkey=828531","406505台中市北屯區文心路四段995號18樓之五","{""lat"":""24.170927"",""lng"":""120.69711800000005""}"
"高雄榮耀豐收教會","教會","台灣 - 高雄市","Glorious.harvest.church@gmail.com","陳維濬 牧師","07-261-7117、0931-760-829","https://church.oursweb.net/church.php?pkey=828534","801001高雄市前金區六合二路242號2F","{""lat"":""22.629777"",""lng"":""120.29183699999999""}"
"台北基督之家-翠柏牧區(翠柏新村老人安養中心)","教會","台灣 - 新北市","台北基督之家","","02-2645-1361","https://church.oursweb.net/church.php?pkey=828536","221039新北市汐止區永春一路5號","{""lat"":""25.1124991"",""lng"":""121.60321580000004""}"
"傳神樂齡小組教會","教會","台灣 - 台北市","106019台北市大安區羅斯福路三段283巷14弄30號","","02-2366-1454","https://church.oursweb.net/church.php?pkey=828538","106019台北市大安區羅斯福路三段283巷14弄30號","{""lat"":""25.0183913"",""lng"":""121.53284439999993""}"
"財團法人台灣基督教恩惠福音會","宗派中心","台灣 - 台北市","114061台北市內湖區內湖路一段608號","蔡錫安","","https://church.oursweb.net/church.php?pkey=828542","114061台北市內湖區內湖路一段608號","{""lat"":""25.0785014"",""lng"":""121.5784571""}"
"新莊基督家教會","教會","台灣 - 新北市","242008新北市新莊區中正路223巷18號5樓","麥志梁 牧師","0982-319-430","https://church.oursweb.net/church.php?pkey=828544","242008新北市新莊區中正路223巷18號5樓","{""lat"":""25.0265985"",""lng"":""121.4178347""}"
"思賢迦勒靈糧福音中心","教會","台灣 - 新北市","靈糧全球使徒性網絡","蕭武傑 傳道","02-2276-0796","https://church.oursweb.net/church.php?pkey=828547","242044新北市新莊區自立街210號","{""lat"":""25.0454058"",""lng"":""121.4178347""}"
"馬路福音家庭行動教會","教會","台灣 - 屏東縣","900012屏東縣屏東市光復路2號","顏炎輝","08-736-5119","https://church.oursweb.net/church.php?pkey=828522","900012屏東縣屏東市光復路2號","{""lat"":""22.6693007"",""lng"":""120.48935240000003""}"
"台灣佳美生命建造協會","教育訓練","台灣 - 新竹縣","wonderful.life857@gmail.com","","03-667-2071","https://church.oursweb.net/church.php?pkey=828524","302058新竹縣竹北市十興路二段82號4樓之2","{""lat"":""24.8244822"",""lng"":""121.0348239""}"
"甲美地社區關懷中心","社會關懷","台灣 - 台中市","jiamerica316@gmail.com","林桂蘭 主任","04-2680-1215","https://church.oursweb.net/church.php?pkey=828527","437007台中市大甲區德興路34-30號","{""lat"":""24.3504673"",""lng"":""120.6244484""}"
"宜蘭天恩教會","教會","台灣 - 宜蘭縣","基督教台灣貴格會聯會","陳懷恩 傳道","0970-007-782","https://church.oursweb.net/church.php?pkey=828530","260026宜蘭縣宜蘭市女中路二段441號2樓","{""lat"":""24.744511"",""lng"":""121.750698""}"
"旌旗教會大甲分點","教會","台灣 - 台中市","台中旌旗教會","廖峰逸 區牧","04-2680-3797","https://church.oursweb.net/church.php?pkey=828533","437006台中市大甲區文武路10-5號6樓","{""lat"":""24.3527924"",""lng"":""120.62180880000005""}"
"基督權能福音教會花蓮堂","教會","台灣 - 花蓮縣","agape.taiwan.hualien@gmail.com","勞如麟 牧師","03-856-5687","https://church.oursweb.net/church.php?pkey=828535","970026花蓮縣花蓮市富裕七街20號","{""lat"":""23.9951814"",""lng"":""121.59881059999998""}"
"台北市召會四十會所","教會","台灣 - 台北市","台灣眾召會臺北總執事室","","02-8786-4915","https://church.oursweb.net/church.php?pkey=828537","110014台北市信義區莊敬路322號5樓","{""lat"":""25.02805172877202"",""lng"":""121.5633887576721""}"
"月眉潭基督教會","教會","台灣 - 嘉義縣","god.loved.church@gmail.com","","05-377-5669","https://church.oursweb.net/church.php?pkey=828540","616008嘉義縣新港鄉月眉潭村259號附3","{""lat"":""23.524953"",""lng"":""120.34894400000007""}"
"基督教大鳥彌賽亞教會","教會","台灣 - 台東縣","965003台東縣大武鄉大鳥村9鄰226號","羅恩源.查馬克","0933-152-377","https://church.oursweb.net/church.php?pkey=828543","965003台東縣大武鄉大鳥村9鄰226號","{""lat"":""22.4141954"",""lng"":""120.907304""}"
"台中葡萄園教會","教會","台灣 - 台中市","inouts@gmail.com","朴相敦","04-2233-3993","https://church.oursweb.net/church.php?pkey=828546","404453台中市北區健行路375號8樓","{""lat"":""24.1589942"",""lng"":""120.6736482""}"
"頭份豐盛教會","教會","台灣 - 苗栗縣","limuy302@gmail.com","廖仁輝","037-676-960","https://church.oursweb.net/church.php?pkey=828550","351013苗栗縣頭份市興隆里上坪70號","{""lat"":""24.6901408"",""lng"":""120.91967640000007""}"
"鳳山天門611靈糧堂","教會","台灣 - 高雄市","靈糧全球使徒性網絡","沈東立 傳道","07-701-3966","https://church.oursweb.net/church.php?pkey=828553","830073高雄市鳳山區東門里誠德街123號","{""lat"":""22.6247936"",""lng"":""120.3741933""}"
"財團法人太平基督喜信會","教會","台灣 - 台中市","基督喜信會總會","張蕙淑 牧師","04-2391-5177","https://church.oursweb.net/church.php?pkey=828555","411013台中市太平區中山路二段154巷48弄16號","{""lat"":""24.1487838"",""lng"":""120.7363593""}"
"民生社區基督教會","教會","台灣 - 台北市","uvcc1969@gmail.com","李古意 牧師","02-2767-9500","https://church.oursweb.net/church.php?pkey=828558","105014台北市松山區民生東路五段138巷3號3樓-7","{""lat"":""25.0584496"",""lng"":""121.56165650000003""}"
"台北市召會五十會所","教會","台灣 - 台北市","台灣眾召會臺北總執事室","","02-2301-3567","https://church.oursweb.net/church.php?pkey=828560","108048台北市萬華區西藏路115巷6弄6號1樓","{""lat"":""25.0287952"",""lng"":""121.50276970000004""}"
"台北市召會四十九會所","教會","台灣 - 台北市","台灣眾召會臺北總執事室","","02-2881-8441","https://church.oursweb.net/church.php?pkey=828563","111052台北市士林區承德路四段178號4樓","{""lat"":""25.0867349"",""lng"":""121.522558""}"
"台北市召會三十七會所","教會","台灣 - 台北市","台灣眾召會臺北總執事室","","02-2894-4865","https://church.oursweb.net/church.php?pkey=828567","112014台北市北投區復興一路48號","{""lat"":""25.140933"",""lng"":""121.50313400000005""}"
"台北市召會四十五會所","教會","台灣 - 台北市","台灣眾召會臺北總執事室","","02-2794-5203","https://church.oursweb.net/church.php?pkey=828569","114019台北市內湖區成功路四段61巷8弄4號1樓","{""lat"":""25.0820322"",""lng"":""121.5928543""}"
"台灣基督長老教會南園教會","教會","台灣 - 台北市","台灣基督長老教會總會事務所","李俊佑 傳道師","02-2651-3990","https://church.oursweb.net/church.php?pkey=828572","115018台北市南港區興東街29號1樓","{""lat"":""25.0558217"",""lng"":""121.61252630000001""}"
"台灣基督長老教會善美教會（魯凱）","教會","台灣 - 台北市","台灣基督長老教會總會事務所","柯培恩","02-2931-3212","https://church.oursweb.net/church.php?pkey=828574","116052台北市文山區羅斯福路六段60號2F","{""lat"":""24.9988926"",""lng"":""121.54007769999998""}"
"前山第一城靈糧堂","教會","台灣 - 南投縣","靈糧全球使徒性網絡","曾俊融 傳道","049-265-9626","https://church.oursweb.net/church.php?pkey=828549","557003南投縣竹山鎮竹山路80號","{""lat"":""23.7557483"",""lng"":""120.6841925""}"
"麥寮鄉召會","教會","台灣 - 雲林縣","台灣眾召會臺北總執事室","","05-693-1791","https://church.oursweb.net/church.php?pkey=828551","638002雲林縣麥寮鄉中興路213號","{""lat"":""23.755888456648506"",""lng"":""120.25123204036686""}"
"屏東天城611靈糧堂","教會","台灣 - 屏東縣","靈糧全球使徒性網絡","盧春美 牧師","08-770-0959","https://church.oursweb.net/church.php?pkey=828554","912011屏東縣內埔鄉龍潭村昭勝路569號","{""lat"":""22.6806653"",""lng"":""120.60124819999999""}"
"貴格會新竹合一堂","教會","台灣 - 新竹市","基督教台灣貴格會聯會","錢致榮","03-533-1551","https://church.oursweb.net/church.php?pkey=828556","300005新竹市東區中央路174號4樓","{""lat"":""24.808569"",""lng"":""120.97364370000003""}"
"台北市召會三十九會所","教會","台灣 - 台北市","台灣眾召會臺北總執事室","","02-2733-1296","https://church.oursweb.net/church.php?pkey=828559","106031台北市大安區和平東路二段96巷17弄9號1樓","{""lat"":""25.02323314837021"",""lng"":""121.5416607871025""}"
"台北服務業福音教會","教會","台灣 - 台北市","財團法人新北市中華基督教內地會","柯凱元 牧師","02-8733-3895, 02-2732-6305","https://church.oursweb.net/church.php?pkey=828562","110003台北市信義區信安街159-1號1F","{""lat"":""25.0225593"",""lng"":""121.55504719999999""}"
"光點教會","教會","台灣 - 台北市","tmclighthouse@gmail.com","劉仁泓 牧師","0912-414-565","https://church.oursweb.net/church.php?pkey=828566","111059台北市士林區後港街98-3號1樓","{""lat"":""25.0859343"",""lng"":""121.52154229999996""}"
"台北市召會四十四會所","教會","台灣 - 台北市","台灣眾召會臺北總執事室","","02-2826-5364","https://church.oursweb.net/church.php?pkey=828568","112040台北市北投區明德路174巷8號1樓","{""lat"":""25.110941183273177"",""lng"":""121.52175159510648""}"
"恩年教會","教會","台灣 - 台北市","lords_favor@hotmail.com","","0919-93-7123","https://church.oursweb.net/church.php?pkey=828571","114032台北市內湖區民權東路6段124號5樓","{""lat"":""25.0689999"",""lng"":""121.5873226""}"
"台北市召會四十八會所","教會","台灣 - 台北市","台灣眾召會臺北總執事室","","02-2785-7079","https://church.oursweb.net/church.php?pkey=828573","115023台北市南港區重陽路168巷7號2樓","{""lat"":""25.056753111760575"",""lng"":""121.60143178042608""}"
"台北市召會四十三會所","教會","台灣 - 台北市","台灣眾召會臺北總執事室","","02-2931-4190","https://church.oursweb.net/church.php?pkey=828576","116052台北市文山區羅斯福路六段159巷17號B1","{""lat"":""24.9974977"",""lng"":""121.54203559999996""}"
"基督遠東教會","教會","台灣 - 基隆市","202002基隆市中正區義二路70號3F","王明菱","02-2425-7262","https://church.oursweb.net/church.php?pkey=828578","202002基隆市中正區義二路70號3F","{""lat"":""25.1322745"",""lng"":""121.74623910000003""}"
"基隆愛加倍基督教會","教會","台灣 - 基隆市","https://agapechurchtw.wordpress.com/","陳仁惠","02-2422-2150","https://church.oursweb.net/church.php?pkey=828582","203001基隆市中山區中山一路145巷11號","{""lat"":""25.1327765"",""lng"":""121.73836170000004""}"
"中華循理會黎明佈道所","教會","台灣 - 屏東縣","財團法人基督教中華循理會","蔡智偉","08-770-6748, 0929-306-459","https://church.oursweb.net/church.php?pkey=828584","912012屏東縣內埔鄉黎明村黎東路651-15號","{""lat"":""22.6909406"",""lng"":""120.60891089999996""}"
"靈糧教牧宣教神學院南部分院","教育訓練","台灣 - 台南市","靈糧全球使徒性網絡","張靜蓉 牧師","06-272-0900","https://church.oursweb.net/church.php?pkey=828587","710052台南市永康區大灣路80號","{""lat"":""23.0115683"",""lng"":""120.27064559999997""}"
"桃園基督恩典教會","教會","台灣 - 桃園市","grace998898@yahoo.com.tw","王國華","03-220-9556","https://church.oursweb.net/church.php?pkey=828593","330057桃園市桃園區中平路98號18樓","{""lat"":""24.9876127"",""lng"":""121.29268179999997""}"
"基督之家大稻埕福音中心","教會","台灣 - 台北市","基督之家","","02-2558-8896","https://church.oursweb.net/church.php?pkey=828595","103006台北市大同區延平北路二段60巷2號","{""lat"":""25.0553935"",""lng"":""121.51150230000007""}"
"新竹錫安堂台中福音中心","教會","台灣 - 台中市","新竹錫安堂","霍秀英 傳道","04-2236-7691","https://church.oursweb.net/church.php?pkey=828597","406503台中市北屯區崇德路二段128號16樓","{""lat"":""24.1710339"",""lng"":""120.68561999999997""}"
"台灣基督長老教會中壢大安教會","教會","台灣 - 桃園市","台灣基督長老教會總會事務所","陳市彰 傳道師","03-493-7080","https://church.oursweb.net/church.php?pkey=828599","324006桃園市平鎮區新興路1號","{""lat"":""24.94966023406878"",""lng"":""121.21203287045932""}"
"恩寵教會","教會","台灣 - 台北市","hesedchurchtw@gmail.com","洪鉅晰 牧師","02-5571-0747","https://church.oursweb.net/church.php?pkey=828602","100405台北市中正區忠孝西路一段6號9樓（天成飯店對面捷運北車M8出口）","{""lat"":""25.0457613"",""lng"":""121.51809330000003""}"
"台北市召會四十二會所","教會","台灣 - 台北市","台灣眾召會臺北總執事室","","02-2234-8798","https://church.oursweb.net/church.php?pkey=828575","116012台北市文山區新光路一段167號B1","{""lat"":""24.992812"",""lng"":""121.57393400000001""}"
"景美錫安堂","教會","台灣 - 台北市","116052台北市文山區羅斯福路六段407號3F-1","魏溫柔","02-2933-1674","https://church.oursweb.net/church.php?pkey=828577","116052台北市文山區羅斯福路六段407號3F-1","{""lat"":""24.9916537"",""lng"":""121.54053799999997""}"
"門諾會大里救恩堂","教會","台灣 - 台中市","台灣基督教門諾會教會聯會","","04-2406-7926","https://church.oursweb.net/church.php?pkey=828581","412020台中市大里區德芳路二段155-2號","{""lat"":""24.103282"",""lng"":""120.6769918""}"
"士每拿教會","教會","台灣 - 台中市","chaplainyang@yahoo.com.tw","楊文治","0918-724-506","https://church.oursweb.net/church.php?pkey=828583","404018台中市北區學士路193號2樓","{""lat"":""24.1601199"",""lng"":""120.68078400000002""}"
"耘塵複合書房","書房出版","台灣 - 新北市","jkbooks2013@yahoo.com.tw","段輔君","02-2602-9178","https://church.oursweb.net/church.php?pkey=828585","244020新北市林口區中山路528號14樓","{""lat"":""25.083412"",""lng"":""121.378557""}"
"全球基督徒禱告院","其他","台灣 - 台東縣","globalprayer24h@gmail.com","張哈拿 牧師","089-36-1165","https://church.oursweb.net/church.php?pkey=828590","950003台東縣台東市更生路209號5樓","{""lat"":""22.7598558"",""lng"":""121.14614110000002""}"
"台灣基督長老教會南崗教會","教會","台灣 - 南投縣","台灣基督長老教會總會事務所","鄭雅齡 牧師","049-226-1010","https://church.oursweb.net/church.php?pkey=828594","540028南投縣南投市成功二路一街99號","{""lat"":""23.9274637"",""lng"":""120.671202""}"
"中苗旌旗教會","教會","台灣 - 苗栗縣","苗栗旌旗教會","賴永彬 區牧","037-35-5440","https://church.oursweb.net/church.php?pkey=828596","360009苗栗縣苗栗市中正路560號3樓","{""lat"":""24.5579494"",""lng"":""120.8206424""}"
"草屯活出美好教會","教會","台灣 - 南投縣","921church@gmail.com","徐德山","04-9231-1091, 0921-906-168","https://church.oursweb.net/church.php?pkey=828598","542012南投縣草屯鎮草鞋墩一街13號","{""lat"":""23.9738942"",""lng"":""120.68105029999992""}"
"中國信義會金瓜石教會","教會","台灣 - 新北市","財團法人台灣中國基督教信義會總會","丘慧文 教士","02-2496-2601","https://church.oursweb.net/church.php?pkey=828600","224010新北市瑞芳區金瓜石五號路5-6號","{""lat"":""25.1089151"",""lng"":""121.8554279""}"
"屏東平安中英文教會","教會","台灣 - 屏東縣","oneezete@gmail.com","Maurie","0976-188-615","https://church.oursweb.net/church.php?pkey=828609","900031屏東縣屏東市華正路196號","{""lat"":""22.6856307"",""lng"":""120.4703258""}"
"康健家教會","教會","台灣 - 基隆市","204009基隆市安樂區基金三路46巷26號10F","林宜春","0921-06-4901","https://church.oursweb.net/church.php?pkey=828611","204009基隆市安樂區基金三路46巷26號10F","{""lat"":""25.1538991"",""lng"":""121.69706610000003""}"
"財團法人五餅二魚教育基金會","教育訓練","台灣 - 新竹市","5plus2edu@gmail.com","","","https://church.oursweb.net/church.php?pkey=828631","300094新竹市東區力行路16號","{""lat"":""24.7672629"",""lng"":""121.02684640000007""}"
"土城台福基督教會福音站","教會","台灣 - 新北市","台福基督教會總會台灣辦事處","謝秋菊","02-8261-2482","https://church.oursweb.net/church.php?pkey=828633","236034新北市土城區慶安街99號","{""lat"":""24.9721169"",""lng"":""121.44056239999998""}"
"城市歡呼台福基督教會","教會","台灣 - 台中市","台福基督教會總會台灣辦事處","張麗卿 傳道","0938-409-945","https://church.oursweb.net/church.php?pkey=828636","404554台中市北區青島路二段42號","{""lat"":""24.1684919"",""lng"":""120.6765689""}"
"宣聖台福基督教會","教會","台灣 - 高雄市","台福基督教會總會台灣辦事處","高德福 牧師","07-796-3701、0911-89-1652","https://church.oursweb.net/church.php?pkey=828638","812034高雄市小港區孔鳳路416號3F","{""lat"":""22.604935"",""lng"":""120.33614299999999""}"
"是鹽是光文化事業有限公司","文化藝術","台灣 - 桃園市","info@itsitl.org","萬丞恩","03-275-4745","https://church.oursweb.net/church.php?pkey=828641","334003桃園市八德區桃鶯路2巷3號4樓","{""lat"":""24.9933335"",""lng"":""121.3153669""}"
"松江靈糧福音中心","教會","台灣 - 台北市","靈糧全球使徒性網絡","曾惠南 牧師","02-2517-1835","https://church.oursweb.net/church.php?pkey=828643","104070台北市中山區民權東路二段146號2樓","{""lat"":""25.0621874"",""lng"":""121.5427093""}"
"恆春活泉靈糧堂","教會","台灣 - 屏東縣","靈糧全球使徒性網絡","詹素蘭 牧師","08-888-0071","https://church.oursweb.net/church.php?pkey=828649","946001屏東縣恆春鎮恆南路203-1號","{""lat"":""22.007428"",""lng"":""120.7497869""}"
"中華宣教浸信會堅信教會","教會","台灣 - 桃園市","330044桃園市桃園區南豐三街22號一樓","劉紀彥","03-367-8892","https://church.oursweb.net/church.php?pkey=828651","330044桃園市桃園區南豐三街22號一樓","{""lat"":""24.9817968"",""lng"":""121.3061836""}"
